2.103687301841093149e-01,-6.796135015038191618e-01,-4.746532162454872306e-01,1.236379487705473235e+00
-6.049391223118242289e-01,1.692913796732238962e+00,-3.420280934024901298e-01,-3.251850981568030763e-01
7.004627634461985108e-01,6.886930645501976311e-01,-1.446476441718549388e+00,4.033675346661465544e-01
-8.706420292735096433e-01,3.778932012676440078e+00,-3.384042619121155671e+00,-1.595482287504195851e+00,1.548140759240835163e+00,8.578826085927105938e-01
7.723446247043498358e-01,-1.252588343931595682e+00,-3.173993538355492083e-02,1.079701618790398499e+00
